offerId;address;postalCode;route;streetNumber;locality;lng;lat;investmentClass;assetClass;priceEuros;plotAreaSqm;netIncomeYearly;federalState;dealStatus
EZ3919;Upstallstra·e 15, 14772 Brandenburg an der Havel;14772;Upstallstra·e;15;Brandenburg an der Havel;12,53523;52,43137;core;SPECIALITYMARKETCENTER;11300000;30922;0;Brandenburg;Offer
EH5303;Seehausener Stra·e 1, 04158 Leipzig;04158;Seehausener Stra·e;1;Leipzig;12,38045092;51,39464218;notassigned;BUILDINGPLOT;2827000;14135;0;Sachsen;Offer
OE5537;Schînauer Stra·e 113D, 04207 Leipzig;04207;Schînauer Stra·e;113D;Leipzig;12,30908;51,31073;notassigned;BUILDINGPLOT;4500000;60015;0;Sachsen;Offer
SJ6430;Karl-Marx-Stra·e 13, 03044 Cottbus;03044;Karl-Marx-Stra·e;13;Cottbus;14,32647;51,76308;core;DORMITORY;25000000;7604;0;Brandenburg;Offer
JC5292;Am Lachengraben 7, 63303 Dreieich;63303;Am Lachengraben;7;Dreieich;8,734;50,00014;core;RESIDENTIALANDCOMMERCIAL;4749000;1172;0;Hessen;Offer
RH4562;Warnowallee 23A, 18107 Rostock;18107;Warnowallee;23A;Rostock;12,0465;54,13865;development;RESIDENTIALANDCOMMERCIAL;3375000;4050;0;Mecklenburg-Vorpommern;Offer
MN9391;Stralauer Allee 3, 10245 Berlin;10245;Stralauer Allee;3;Berlin;13,45094;52,50137;core;HOTEL;117000000;10620;4194800;Berlin;Offer
FX3399;Karl-Marx-Stra·e 86, 03172 Guben;03172;Karl-Marx-Stra·e;86;Guben;14,70288;51,95153;core;SPECIALITYMARKETCENTER;1735000;5876;0;Brandenburg;Offer
WX3536;Adenauerstra·e 120, 52146 WÅrselen;52146;Adenauerstra·e;120;WÅrselen;6,151618547;50,80666663;core;SPECIALITYMARKETCENTER;3125000;4736;0;Nordrhein-Westfalen;Offer
OW3153;Karl-Liebknecht-Stra·e 13A, 10178 Berlin;10178;Karl-Liebknecht-Stra·e;13A;Berlin;13,40985;52,52288;opportunity;RESIDENTIALANDCOMMERCIAL;8000000;649;0;Berlin;Offer
QX7501;Parsevalstra·e 1, 60486 Frankfurt am Main;60486;Parsevalstra·e;1;Frankfurt am Main;8,627017336;50,11530408;development;HOTEL;35000000;2300;0;Hessen;Offer
UP0804;TribÅnenweg 16, 22111 Hamburg;22111;TribÅnenweg;16;Hamburg;10,07929;53,55987;core;APPARTMENTBUILDING;3800000;1205;0;Hamburg;Offer
BF0017;Ostpreu·enstra·e 48, 81927 MÅnchen;81927;Ostpreu·enstra·e;48;MÅnchen;11,64112;48,15131;development;APPARTMENTBUILDING;23400000;0;0;Bayern;Offer
QK1431;An der Wildbahn 89, 13503 Berlin;13503;An der Wildbahn;89;Berlin;13,24622;52,60822;notassigned;APPARTMENTBUILDING;3250000;1006;0;Berlin;Offer
CO9629;Weidenweg 1, 91058 Erlangen;91058;Weidenweg;1;Erlangen;10,98719965;49,56309348;notassigned;BUILDINGPLOT;0;10273;0;Bayern;Offer
PM5740;Orbisstra·e 10, 64673 Zwingenberg;64673;Orbisstra·e;10;Zwingenberg;8,61536;49,72939;development;APPARTMENTBUILDING;1865000;352;0;Hessen;Offer
IT3050;Scheunhornweg 5, 14542 Werder (Havel);14542;Scheunhornweg;5;Werder (Havel);12,93742;52,37509;core;APPARTMENTBUILDING;22500000;0;0;Brandenburg;LOI & Exclusivity
ZW3674;FÑhlmannweg 32, 14089 Berlin;14089;FÑhlmannweg;32;Berlin;13,12783;52,45706;valueadded;FAMILYHOME;1390000;2077;0;Berlin;Offer
VZ3165;Warmensteinacher Stra·e 91, 95466 Weidenberg;95466;Warmensteinacher Stra·e;91;Weidenberg;11,73402;49,93968;core;SPECIALITYMARKETCENTER;1350000;5915;0;Bayern;Offer
YS5958;Stiegenweg 1, 33729 Bielefeld;33729;Stiegenweg;1;Bielefeld;8,643236828;52,04900744;development;APPARTMENTBUILDING;10000000;0;0;Nordrhein-Westfalen;Offer
WP2152;Hahnenstra·e 27, 50171 Kerpen;50171;Hahnenstra·e;27;Kerpen;6,69437;50,87086;core;RESIDENTIALANDCOMMERCIAL;5300000;2400;0;Nordrhein-Westfalen;Offer
MG6337;BÅrgermeister-Smidt-Stra·e 209, 27568 Bremerhaven;27568;BÅrgermeister-Smidt-Stra·e;209;Bremerhaven;8,56714;53,55954;core;HOTEL;38070000;0;2148000;Bremen;QuickCheck
FO4586;Kienhorststra·e 52, 13403 Berlin;13403;Kienhorststra·e;52;Berlin;13,32756;52,57382;core;OFFICEANDCOMMERCIAL;9100000;7318;0;Berlin;Offer
NF7737;Sankt-JÅrgens-Weg 18, 18273 GÅstrow;18273;Sankt-JÅrgens-Weg;18;GÅstrow;12,18062;53,80159;core;RETIREMENTHOME;0;0;0;Mecklenburg-Vorpommern;Offer
BJ6293;Berner Stra·e 9, 60437 Frankfurt am Main;60437;Berner Stra·e;9;Frankfurt am Main;8,66459;50,19262;opportunity;HOTEL;21000000;2699;36380;Hessen;Offer
VP6923;Hausdorfer Stra·e 11, 09557 Flîha;09557;Hausdorfer Stra·e;11;Flîha;13,06403;50,86392;core;RETIREMENTHOME;14600000;0;731131,5;Sachsen;Offer
CD4177;Coppistra·e 61, 04157 Leipzig;04157;Coppistra·e;61;Leipzig;12,37426;51,36698;core;APPARTMENTBUILDING;4800000;540;0;Sachsen;Offer
NM0891;Friedensstra·e 74B, 39307 Genthin;39307;Friedensstra·e;74B;Genthin;12,15398;52,39376;opportunity;COMMERCIALBUILDING;3500000;0;0;Sachsen-Anhalt;Offer
ZY9323;Siemensstra·e 27, 12459 Berlin;12459;Siemensstra·e;27;Berlin;13,51071;52,464;valueadded;RESIDENTIALANDCOMMERCIAL;2350000;0;0;Berlin;Offer
WL0655;Klappgarten 41, 29633 Munster;29633;Klappgarten;41;Munster;10,08322;52,99304;valueadded;APPARTMENTBUILDING;2500000;0;0;Niedersachsen;Offer
UR6552;Eschersheimer Landstra·e 20, 60322 Frankfurt am Main;60322;Eschersheimer Landstra·e;20;Frankfurt am Main;8,67776;50,11992;core;HOTEL;14000000;1370;0;Hessen;Offer
RV7971;Alt-Moabit 86A, 10555 Berlin;10555;Alt-Moabit;86A;Berlin;13,34182;52,52535;development;HOTEL;16000000;0;150000;Berlin;Offer
TC6984;Turfstra·e 27, 81929 MÅnchen;81929;Turfstra·e;27;MÅnchen;11,66126;48,14141;development;APPARTMENTBUILDING;11350000;1745;0;Bayern;Offer
AM8922;Am Wehrhahn 26, 40211 DÅsseldorf;40211;Am Wehrhahn;26;DÅsseldorf;6,78971;51,22826;core;RESIDENTIALANDCOMMERCIAL;0;281;0;Nordrhein-Westfalen;Offer
XD5390;Sudermannstra·e 1, 39108 Magdeburg;39108;Sudermannstra·e;1;Magdeburg;11,60668;52,13709;core;APPARTMENTBUILDING;5150000;3900;0;Sachsen-Anhalt;Offer
WK9526;Hochstra·e 4, 60313 Frankfurt am Main;60313;Hochstra·e;4;Frankfurt am Main;8,67672;50,11653;core;HOTEL;200000000;0;7120000;Hessen;Offer
DQ5386;Sosaer Stra·e 16, 01257 Dresden;01257;Sosaer Stra·e;16;Dresden;13,82337;51,00034;core;APPARTMENTBUILDING;1495000;990;0;Sachsen;Execution & Closing
MP5140;Chamissostra·e 7, 01157 Dresden;01157;Chamissostra·e;7;Dresden;13,68758;51,0484;core;APPARTMENTBUILDING;2220000;980;0;Sachsen;Execution & Closing
GD5154;Oebisfelder Stra·e 3, 39126 Magdeburg;39126;Oebisfelder Stra·e;3;Magdeburg;11,6582;52,18392;core;APPARTMENTBUILDING;8850000;10048;0;Sachsen-Anhalt;Offer
CC6748;Malmîer Stra·e 12, 10439 Berlin;10439;Malmîer Stra·e;12;Berlin;13,40342;52,55272;core;RESIDENTIALANDCOMMERCIAL;9000000;1100;0;Berlin;Offer
RY4759;Alte Schînefelder Stra·e 1, 12529 Schînefeld;12529;Alte Schînefelder Stra·e;1;Schînefeld;13,4793988;52,3716036;notassigned;BUILDINGPLOT;0;81495;0;Brandenburg;Offer
AY4513;Gei·Ñckerstra·e 21, 90768 FÅrth;90768;Gei·Ñckerstra·e;21;FÅrth;10,94122;49,49069;core;APPARTMENTBUILDING;12500000;0;0;Bayern;Offer
JX4376;Leipziger Stra·e 102, 04425 Taucha;04425;Leipziger Stra·e;102;Taucha;12,48257;51,3754;core;APPARTMENTBUILDING;850000;0;0;Sachsen;Offer
SW4130;Am Anger 22, 15518 Steinhîfel;15518;Am Anger;22;Steinhîfel;14,04047;52,42896;opportunity;OTHERLODGING;750000;0;0;Brandenburg;Offer
LC4921;Coppistra·e 65, 04157 Leipzig;04157;Coppistra·e;65;Leipzig;12,37377;51,36699;core;RESIDENTIALANDCOMMERCIAL;3400000;430;0;Sachsen;Offer
UB4784;Stadtgutweg 1, 06128 Halle (Saale);06128;Stadtgutweg;1;Halle (Saale);11,95801;51,4682;core;APPARTMENTBUILDING;1650000;1287;0;Sachsen-Anhalt;Offer
NY3772;Marktstra·e 6, 31185 Sîhlde;31185;Marktstra·e;6;Sîhlde;10,19447;52,2118;core;SPECIALITYMARKETCENTER;2650000;12181;0;Niedersachsen;Offer
NQ2398;Karl-Jatho-Weg 6, 90411 NÅrnberg;90411;Karl-Jatho-Weg;6;NÅrnberg;11,10355;49,48471;core;RESIDENTIALANDCOMMERCIAL;0;8006;0;Bayern;Offer
EA2348;Hauptstra·e 1, 04564 Bîhlen;04564;Hauptstra·e;1;Bîhlen;12,38154;51,24386;valueadded;APPARTMENTBUILDING;680000;1620;0;Sachsen;Offer
QL0930;Am Borsigturm 74, 13507 Berlin;13507;Am Borsigturm;74;Berlin;13,28233;52,58374;development;OFFICEANDCOMMERCIAL;0;3604;0;Berlin;Offer
VK9617;Mandelring 169, 67433 Neustadt an der Weinstra·e;67433;Mandelring;169;Neustadt an der Weinstra·e;8,14288;49,36969;core;OTHERLODGING;1950000;0;0;Rheinland-Pfalz;Offer
MC0150;Simplonstra·e 10, 10245 Berlin;10245;Simplonstra·e;10;Berlin;13,45748;52,50904;opportunity;RESIDENTIALANDCOMMERCIAL;0;1176;0;Berlin;Offer
YD1510;Jungfernstra·e 3, 19399 Goldberg;19399;Jungfernstra·e;3;Goldberg;12,08992;53,59057;core;RESIDENTIALANDCOMMERCIAL;1250000;3886;0;Mecklenburg-Vorpommern;Offer
KP9012;Buchenweg 5, 04316 Leipzig;04316;Buchenweg;5;Leipzig;12,44435;51,32715;core;APPARTMENTBUILDING;1350000;0;0;Sachsen;Offer
GV3760;Amsterdamer Stra·e 295, 50735 Kîln;50735;Amsterdamer Stra·e;295;Kîln;6,96763;50,98115;core;APPARTMENTBUILDING;6350000;3396;0;Nordrhein-Westfalen;Offer
JQ1312;Parkstra·e 9, 13086 Berlin;13086;Parkstra·e;9;Berlin;13,45483;52,55051;core;APPARTMENTBUILDING;1100000;1020;0;Berlin;Offer
IA6925;Bergstra·e 6, 38259 Salzgitter;38259;Bergstra·e;6;Salzgitter;10,37004;52,045;core;APPARTMENTBUILDING;3600000;6747;0;Niedersachsen;Offer
QE7875;Otto-Suhr-Allee 63, 10585 Berlin;10585;Otto-Suhr-Allee;63;Berlin;13,31171;52,51548;core;RESIDENTIALANDCOMMERCIAL;5300000;0;0;Berlin;Offer
QK2511;Arsterdamm 187, 28279 Bremen;28279;Arsterdamm;187;Bremen;8,84495;53,03343;development;APPARTMENTBUILDING;1365000;0;0;Bremen;Offer
GY7838;Schubartstra·e 67, 13509 Berlin;13509;Schubartstra·e;67;Berlin;13,30089;52,58548;core;APPARTMENTBUILDING;4800000;891;0;Berlin;Offer
QS3994;Residenzstra·e 120, 13409 Berlin;13409;Residenzstra·e;120;Berlin;13,36351;52,56595;notassigned;BUILDINGPLOT;3300000;2150;0;Berlin;Offer
SP1175;Friesickestra·e 29, 13086 Berlin;13086;Friesickestra·e;29;Berlin;13,44108;52,5544;core;APPARTMENTBUILDING;2850000;670;0;Berlin;Offer
ZJ2374;Alter Dorfweg 16, 28259 Bremen;28259;Alter Dorfweg;16;Bremen;8,74148;53,04987;development;APPARTMENTBUILDING;1000000;1560;0;Bremen;Offer
WL3265;William-Zipperer-Stra·e 124, 04179 Leipzig;04179;William-Zipperer-Stra·e;124;Leipzig;12,31812;51,34728;core;APPARTMENTBUILDING;2700000;876;0;Sachsen;Offer
BP1929;Behaimstra·e 27, 13086 Berlin;13086;Behaimstra·e;27;Berlin;13,44645;52,55036;core;APPARTMENTBUILDING;1800000;670;0;Berlin;Offer
JV7448;Offenbacher Landstra·e 429, 60599 Frankfurt am Main;60599;Offenbacher Landstra·e;429;Frankfurt am Main;8,73119;50,10051;core;APPARTMENTBUILDING;1500000;660;0;Hessen;Canceled
DU0583;Thomas-Cook-Platz 1, 61440 Oberursel (Taunus);61440;Thomas-Cook-Platz;1;Oberursel (Taunus);8,58674;50,19019;core;OFFICEBUILDING;43000000;0;0;Hessen;Offer
GO0706;Pestalozzistra·e 17, 12557 Berlin;12557;Pestalozzistra·e;17;Berlin;13,56375;52,43705;core;APPARTMENTBUILDING;3700000;1176;0;Berlin;Offer
YM0323;Folkwangstra·e 8, 45128 Essen;45128;Folkwangstra·e;8;Essen;7,00531;51,44134;core;RESIDENTIALANDCOMMERCIAL;0;0;0;Nordrhein-Westfalen;Offer
RI2981;Margaretenaue 10, 13127 Berlin;13127;Margaretenaue;10;Berlin;13,43132;52,58729;notassigned;BUILDINGPLOT;11217800;4750;0;Berlin;Offer
KG0309;Geisseestra·e 1, 90439 NÅrnberg;90439;Geisseestra·e;1;NÅrnberg;11,0485;49,43565;development;DORMITORY;0;0;0;Bayern;Offer
PP6218;Am Stadtpark 15, 10367 Berlin;10367;Am Stadtpark;15;Berlin;13,47825;52,51969;core;RETIREMENTHOME;102500000;0;6431400;Berlin;Offer
YV9036;Trierer Stra·e 19, 13088 Berlin;13088;Trierer Stra·e;19;Berlin;13,46977;52,55651;notassigned;BUILDINGPLOT;6400000;1026;0;Berlin;Offer
MK1534;Lehrerstra·e 10, 47167 Duisburg;47167;Lehrerstra·e;10;Duisburg;6,80152;51,49573;core;RESIDENTIALANDCOMMERCIAL;25000000;0;0;Nordrhein-Westfalen;Offer
ZJ1294;Bechsteinstra·e 2, 21614 Buxtehude;21614;Bechsteinstra·e;2;Buxtehude;9,6895;53,47696;notassigned;APPARTMENTBUILDING;2100000;1126;0;Niedersachsen;Offer
FP2906;Harburger Ring 6, 21073 Hamburg;21073;Harburger Ring;6;Hamburg;9,98491;53,45823;development;RESIDENTIALANDCOMMERCIAL;0;3200;0;Hamburg;Offer
VB0904;Blumberger Damm 2, 12683 Berlin;12683;Blumberger Damm;2;Berlin;13,5623;52,50949;opportunity;COMMERCIALBUILDING;10000000;0;0;Berlin;Offer
NA0521;Delitzscher Stra·e 198, 04129 Leipzig;04129;Delitzscher Stra·e;198;Leipzig;12,38457534;51,38001767;opportunity;OTHERLODGING;18000000;0;0;Sachsen;Offer
IT9260;Landsberger Allee 65, 10249 Berlin;10249;Landsberger Allee;65;Berlin;13,4444;52,52561;core;APPARTMENTBUILDING;22000000;1468;0;Berlin;Offer
WI9097;DÅsseldorfer Stra·e 15, 60329 Frankfurt am Main;60329;DÅsseldorfer Stra·e;15;Frankfurt am Main;8,66108;50,10901;core;OFFICEANDCOMMERCIAL;9000000;0;0;Hessen;Offer
IJ2138;Bahnhofstra·e 39, 12555 Berlin;12555;Bahnhofstra·e;39;Berlin;13,57787;52,45717;notassigned;BUILDINGPLOT;23600000;7538;0;Berlin;Offer
KO1782;Max-Steinke-Stra·e 28, 13086 Berlin;13086;Max-Steinke-Stra·e;28;Berlin;13,44945;52,55159;core;APPARTMENTBUILDING;1500000;370;0;Berlin;Offer
TW0359;Gro·beerenstra·e 26, 12107 Berlin;12107;Gro·beerenstra·e;26;Berlin;13,37947;52,43691;core;OFFICEANDCOMMERCIAL;5000000;2221;0;Berlin;Offer
AI2745;ZÅlowstra·e 1, 15749 Mittenwalde;15749;ZÅlowstra·e;1;Mittenwalde;13,56379;52,25952;opportunity;WAREHOUSE;3676350;0;0;Brandenburg;Offer
LM1163;Schlo·stra·e 13, 68549 Ilvesheim;68549;Schlo·stra·e;13;Ilvesheim;8,5669;49,47159;core;RESIDENTIALANDCOMMERCIAL;3400000;290;0;Baden-WÅrttemberg;Offer
JH2509;Jammstra·e 10, 77933 Lahr/Schwarzwald;77933;Jammstra·e;10;Lahr/Schwarzwald;7,86405;48,34035;development;APPARTMENTBUILDING;28800000;8368;0;Baden-WÅrttemberg;Offer
MT0347;Koloniestra·e 5, 13357 Berlin;13357;Koloniestra·e;5;Berlin;13,3774;52,55465;core;APPARTMENTBUILDING;5590000;0;0;Berlin;Offer
IW3438;éu·ere Dresdner Stra·e 5, 08066 Zwickau;08066;éu·ere Dresdner Stra·e;5;Zwickau;12,50364;50,71591;development;RETIREMENTHOME;27636663,23;0;0;Sachsen;Offer
UC2114;Plutostra·e 1, 50259 Pulheim;50259;Plutostra·e;1;Pulheim;6,7963;50,99268;development;APPARTMENTBUILDING;26100000;0;0;Nordrhein-Westfalen;Offer
QD9456;Schellingstra·e 25, 80799 MÅnchen;80799;Schellingstra·e;25;MÅnchen;11,57629;48,15003;development;RESIDENTIALANDCOMMERCIAL;181500000;11674;0;Bayern;Offer
CX8432;Hindenburgstra·e 15, 85057 Ingolstadt;85057;Hindenburgstra·e;15;Ingolstadt;11,4301;48,77414;development;APPARTMENTBUILDING;0;0;0;Bayern;Offer
KE4550;Upstallstra·e 15, 14772 Brandenburg an der Havel;14772;Upstallstra·e;15;Brandenburg an der Havel;12,53523;52,43137;notassigned;SPECIALITYMARKETCENTER;11300000;30922;0;Brandenburg;Offer
TE2733;Kopenhagener Stra·e 31A, 10437 Berlin;10437;Kopenhagener Stra·e;31A;Berlin;13,40293;52,54874;core;RESIDENTIALANDCOMMERCIAL;5250000;477;0;Berlin;Offer
CF0916;MÅhlenstra·e 66, 13187 Berlin;13187;MÅhlenstra·e;66;Berlin;13,40813;52,56403;core;RESIDENTIALANDCOMMERCIAL;11300000;2800;0;Berlin;Offer
PX7691;Brunowstra·e 47, 13507 Berlin;13507;Brunowstra·e;47;Berlin;13,28375;52,5874;core;RESIDENTIALANDCOMMERCIAL;6500000;1488;0;Berlin;Offer
BR7677;Wohldorfer Damm 44, 22395 Hamburg;22395;Wohldorfer Damm;44;Hamburg;10,12739;53,6759;core;APPARTMENTBUILDING;4400000;1550;0;Hamburg;Offer
ZD7639;Ringstra·e 1, 63110 Rodgau;63110;Ringstra·e;1;Rodgau;8,8753;50,04227;core;APPARTMENTBUILDING;1900000;1368;0;Hessen;Offer
WO4723;LÅneburger Stra·e 8, 21073 Hamburg;21073;LÅneburger Stra·e;8;Hamburg;9,98365;53,45792;development;RESIDENTIALANDCOMMERCIAL;23287000;0;0;Hamburg;Offer
WZ9284;Graf-Zeppelin-Ring 10, 04356 Leipzig;04356;Graf-Zeppelin-Ring;10;Leipzig;12,39468;51,39303;opportunity;HOTEL;12880000;26531;0;Sachsen;Offer
HV9889;Lyoner Stra·e 34, 60528 Frankfurt am Main;60528;Lyoner Stra·e;34;Frankfurt am Main;8,62385;50,07922;notassigned;OFFICEBUILDING;83500000;19768;0;Hessen;Offer
FZ9048;Hotelstra·e 1, 06184 Kabelsketal;06184;Hotelstra·e;1;Kabelsketal;12,08258;51,47703;valueadded;HOTEL;6750000;6746;0;Sachsen-Anhalt;Offer
FJ7270;Am Freizeitpark 2, 01477 Arnsdorf;01477;Am Freizeitpark;2;Arnsdorf;13,97972;51,10059;core;RETIREMENTHOME;15700000;0;715000;Sachsen;Offer
OG1385;Ziolkowskistra·e 22, 39126 Magdeburg;39126;Ziolkowskistra·e;22;Magdeburg;11,63039;52,17384;core;APPARTMENTBUILDING;8000000;0;0;Sachsen-Anhalt;Offer
CE2596;Pappelallee 65, 10437 Berlin;10437;Pappelallee;65;Berlin;13,4168;52,54544;core;RESIDENTIALANDCOMMERCIAL;9300000;1283;0;Berlin;Offer
VS0101;Lemsdorfer Weg 22, 39112 Magdeburg;39112;Lemsdorfer Weg;22;Magdeburg;11,60478;52,10966;core;APPARTMENTBUILDING;1600000;536;0;Sachsen-Anhalt;Offer
CW0113;Borker Stra·e 118, 44534 LÅnen;44534;Borker Stra·e;118;LÅnen;7,51171;51,62687;development;OTHERLODGING;4700000;0;0;Nordrhein-Westfalen;Offer
TN1546;Herbert-Baum-Stra·e 31, 13088 Berlin;13088;Herbert-Baum-Stra·e;31;Berlin;13,45734;52,54684;core;FAMILYHOME;3350000;720;0;Berlin;Offer
IL8876;Schînhauser Allee 130, 10437 Berlin;10437;Schînhauser Allee;130;Berlin;13,41243;52,54548;core;RESIDENTIALANDCOMMERCIAL;18500000;1220;0;Berlin;Offer
LD2350;Hagelkreuzstra·e 8, 50259 Pulheim;50259;Hagelkreuzstra·e;8;Pulheim;6,75255;51,02399;development;APPARTMENTBUILDING;19900000;5688;0;Nordrhein-Westfalen;Offer
NJ9234;Am Speicher 6, 17438 Wolgast;17438;Am Speicher;6;Wolgast;13,77876657;54,04929639;development;OTHERINDUSTRY;9500000;0;0;Mecklenburg-Vorpommern;Offer
DC2967;BÅrgerstra·e 22, 13409 Berlin;13409;BÅrgerstra·e;22;Berlin;13,38036;52,57007;notassigned;BUILDINGPLOT;4190000;2236;0;Berlin;Offer
MB2721;Robinienweg 25, 06132 Halle (Saale);06132;Robinienweg;25;Halle (Saale);11,98317;51,44106;valueadded;APPARTMENTBUILDING;14000000;14443;0;Sachsen-Anhalt;Offer
DW6232;Hebebrandstra·e 2, 22297 Hamburg;22297;Hebebrandstra·e;2;Hamburg;10,03072049;53,60685761;development;RESIDENTIALANDCOMMERCIAL;125000000;6493;0;Hamburg;Offer
YW7455;Janusz-Korczak-Stra·e 32, 12627 Berlin;12627;Janusz-Korczak-Stra·e;32;Berlin;13,60651;52,53868;core;OFFICEBUILDING;15000000;1315;0;Berlin;Offer
NZ1102;Carl-von-Ossietzky-Stra·e 31, 09126 Chemnitz;09126;Carl-von-Ossietzky-Stra·e;31;Chemnitz;12,93945;50,82246;valueadded;APPARTMENTBUILDING;1800000;0;0;Sachsen;Offer
LG6428;Neckarhauser Stra·e 42, 68535 Edingen-Neckarhausen;68535;Neckarhauser Stra·e;42;Edingen-Neckarhausen;8,58201;49,44598;development;APPARTMENTBUILDING;2600000;2000;0;Baden-WÅrttemberg;Offer
IY9186;Hugenottenstra·e 1, 39124 Magdeburg;39124;Hugenottenstra·e;1;Magdeburg;11,6333344;52,1599797;valueadded;APPARTMENTBUILDING;555000;0;0;Sachsen-Anhalt;Offer
OY9891;Ostwall 6, 46282 Dorsten;46282;Ostwall;6;Dorsten;6,9683;51,66118;notassigned;BUILDINGPLOT;2600000;1100;0;Nordrhein-Westfalen;Offer
GX9419;Hansastra·e 33, 90441 NÅrnberg;90441;Hansastra·e;33;NÅrnberg;11,03982;49,42958;core;OFFICEBUILDING;18300000;1636;0;Bayern;Offer
XX9655;Friedrich-List-Stra·e 1, 04600 Altenburg;04600;Friedrich-List-Stra·e;1;Altenburg;12,43904;51,00968;valueadded;APPARTMENTBUILDING;480000;7612;0;ThÅringen;Offer
XF1149;Ziolkowskistra·e 22, 39126 Magdeburg;39126;Ziolkowskistra·e;22;Magdeburg;11,63039;52,17384;core;APPARTMENTBUILDING;6000000;0;0;Sachsen-Anhalt;Offer
RJ0311;Rheinstra·e 2, 14974 Ludwigsfelde;14974;Rheinstra·e;2;Ludwigsfelde;13,24119;52,30976;development;RESIDENTIALANDCOMMERCIAL;0;10299;0;Brandenburg;Offer
AB9680;Augsburgerstra·e 7, 80337 MÅnchen;80337;Augsburgerstra·e;7;MÅnchen;11,56532;48,13143;opportunity;APPARTMENTBUILDING;25000000;0;0;Bayern;Offer
FI9841;In den Peschen 3, 47228 Duisburg;47228;In den Peschen;3;Duisburg;6,70474;51,40632;core;RESIDENTIALANDCOMMERCIAL;10600000;0;0;Nordrhein-Westfalen;Offer
UR9162;Steinweg 20, 06110 Halle (Saale);06110;Steinweg;20;Halle (Saale);11,97039;51,47536;core;APPARTMENTBUILDING;3500000;908;0;Sachsen-Anhalt;Offer
UD0533;Hans-Bîckler-Stra·e 48, 28217 Bremen;28217;Hans-Bîckler-Stra·e;48;Bremen;8,78914;53,0864;valueadded;OFFICEBUILDING;16000000;2890;0;Bremen;Offer
DD0396;Markgrafenstra·e 12, 12105 Berlin;12105;Markgrafenstra·e;12;Berlin;13,38357;52,45002;notassigned;BUILDINGPLOT;2150000;1150;0;Berlin;Offer
BQ9258;Paul-Goerens-Stra·e 48, 45145 Essen;45145;Paul-Goerens-Stra·e;48;Essen;6,9639;51,44189;core;APPARTMENTBUILDING;1700000;2463;0;Nordrhein-Westfalen;Offer
HW7219;Mendelssohnstra·e 5, 06844 Dessau-Ro·lau;06844;Mendelssohnstra·e;5;Dessau-Ro·lau;12,25184;51,84223;core;APPARTMENTBUILDING;1690000;1574;0;Sachsen-Anhalt;Offer
AB2390;Erlenbadstra·e 71, 77880 Sasbach;77880;Erlenbadstra·e;71;Sasbach;8,11295;48,63728;core;RETIREMENTHOME;5900000;0;0;Baden-WÅrttemberg;Offer
RZ5788;Kurt-Schumacher-Stra·e 11, 63263 Neu-Isenburg;63263;Kurt-Schumacher-Stra·e;11;Neu-Isenburg;8,6697;50,05112;core;APPARTMENTBUILDING;18000000;4400;0;Hessen;Offer
UF6281;Herbstweg 1, 04289 Leipzig;04289;Herbstweg;1;Leipzig;12,43747572;51,30280235;development;APPARTMENTBUILDING;18500000;7242;0;Sachsen;Offer
IC9073;Hirschgartenallee 19, 80639 MÅnchen;80639;Hirschgartenallee;19;MÅnchen;11,50823;48,15244;notassigned;BUILDINGPLOT;48500000;3800;0;Bayern;Offer
ZL8023;Rosenstra·e 8, 80331 MÅnchen;80331;Rosenstra·e;8;MÅnchen;11,57363;48,13671;core;OFFICEANDCOMMERCIAL;0;0;0;Bayern;Offer
RX9930;Talaue 1A, 46286 Dorsten;46286;Talaue;1A;Dorsten;7,03905;51,73136;valueadded;RESIDENTIALANDCOMMERCIAL;0;0;0;Nordrhein-Westfalen;Offer
UV8059;Pasewalker Stra·e 32, 17321 Lîcknitz;17321;Pasewalker Stra·e;32;Lîcknitz;14,20094;53,45539;core;SPECIALITYMARKETCENTER;0;4375;0;Mecklenburg-Vorpommern;Offer
BZ8061;Rudolf-Ehrlich-Stra·e 9, 08058 Zwickau;08058;Rudolf-Ehrlich-Stra·e;9;Zwickau;12,50107;50,75956;core;HOTEL;1800000;0;400000;Sachsen;Offer
MU8666;Ahornstra·e 20, 17248 Rechlin;17248;Ahornstra·e;20;Rechlin;12,71887339;53,32476534;core;SPECIALITYMARKETCENTER;0;4898;0;Mecklenburg-Vorpommern;Offer
RS9024;Stadtgutweg 1, 06128 Halle (Saale);06128;Stadtgutweg;1;Halle (Saale);11,95801;51,4682;core;APPARTMENTBUILDING;1650000;1287;0;Sachsen-Anhalt;Offer
OH9605;Levelingstra·e 17, 81673 MÅnchen;81673;Levelingstra·e;17;MÅnchen;11,62648;48,13086;development;DORMITORY;22000000;0;0;Bayern;Offer
OK3872;Arndtstra·e 47, 39108 Magdeburg;39108;Arndtstra·e;47;Magdeburg;11,61215;52,1282;core;RESIDENTIALANDCOMMERCIAL;1520000;0;0;Sachsen-Anhalt;Offer
PW9272;Durlacher Stra·e 12, 75172 Pforzheim;75172;Durlacher Stra·e;12;Pforzheim;8,69362;48,89265;core;APPARTMENTBUILDING;4145000;0;0;Baden-WÅrttemberg;Offer
DV8803;Bahnhofstra·e 17, 17358 Torgelow;17358;Bahnhofstra·e;17;Torgelow;14,01099;53,63275;core;SPECIALITYMARKETCENTER;0;5222;0;Mecklenburg-Vorpommern;Offer
